44118,63672,1999-01-13,2000-01-13
44170,92397,1999-02-01,2000-02-01
44187,46484,1999-01-12,2000-01-12
44189,63069,1999-01-27,2000-01-27
44193,40000,1999-01-03,2000-01-03
44198,106457,1999-01-31,2000-01-31
44216,62373,1999-01-28,2000-01-28
44231,104007,1999-01-27,2000-01-27
44265,56797,1999-01-30,2000-01-30
44275,71010,1999-01-29,2000-01-29
44288,56169,1999-01-27,2000-01-27
44292,60472,1999-01-15,2000-01-15
44312,54691,1999-01-02,2000-01-02
44351,112967,1999-01-04,2000-01-04
44363,76708,1999-01-14,2000-01-14
44364,40000,1999-01-27,2000-01-27
44372,45716,1999-01-02,2000-01-02
44377,70720,1999-01-30,2000-01-30
44383,61974,1999-01-18,2000-01-18
44384,87810,1999-01-12,2000-01-12
44395,110484,1999-01-22,2000-01-22
44438,80023,1999-01-20,2000-01-20
44441,75287,1999-01-26,2000-01-26
44445,67636,1999-02-01,2000-02-01
44456,83201,1999-01-11,2000-01-11
44467,71533,1999-01-08,2000-01-08
44525,63215,1999-01-18,2000-01-18
44530,78787,1999-01-13,2000-01-13
44554,69613,1999-01-22,2000-01-22
44570,87723,1999-01-13,2000-01-13
44601,52672,1999-01-20,2000-01-20
44611,70731,1999-01-22,2000-01-22
44620,51383,1999-01-22,2000-01-22
44635,59982,1999-02-01,2000-02-01
44638,52118,1999-01-31,2000-01-31
44639,44178,1999-01-30,2000-01-30
44675,59355,1999-01-20,2000-01-20
44700,69210,1999-01-11,2000-01-11
44701,40000,1999-01-18,2000-01-18
44702,83498,1999-01-25,2000-01-25
44710,76979,1999-01-06,2000-01-06
44717,65099,1999-01-24,1999-04-27
44721,69503,1999-01-25,2000-01-25
44730,81867,1999-01-25,2000-01-25
44775,106329,1999-01-23,2000-01-23
44778,42180,1999-01-23,2000-01-23
44791,59479,1999-01-02,2000-01-02
44795,50480,1999-01-12,2000-01-12
44801,59266,1999-01-27,2000-01-27
44802,45354,1999-01-12,2000-01-12
44811,50809,1999-01-15,2000-01-15
44813,66475,1999-01-25,2000-01-25
44820,72822,1999-01-18,2000-01-18
44831,69343,1999-01-26,2000-01-26
44861,49796,1999-01-17,2000-01-17
44872,71745,1999-01-01,2000-01-01
44922,97137,1999-01-04,2000-01-04
44923,45051,1999-01-15,2000-01-15
44936,53028,1999-01-30,2000-01-30
44944,51607,1999-01-04,2000-01-04
44959,80858,1999-01-13,2000-01-13
44966,49922,1999-01-18,2000-01-18
44992,65496,1999-01-30,2000-01-30
45007,64536,1999-01-17,2000-01-17
45009,49796,1999-01-17,2000-01-17
45058,66573,1999-01-15,2000-01-15
45059,78698,1999-01-25,2000-01-25
45060,88457,1999-01-09,2000-01-09
45073,109868,1999-01-30,2000-01-30
45095,49678,1999-01-05,2000-01-05
45102,92971,1999-02-01,2000-02-01
45130,68118,1999-01-29,2000-01-29
45156,73566,1999-01-29,2000-01-29
45165,64245,1999-01-16,2000-01-16
45240,54419,1999-02-01,2000-02-01
45243,66128,1999-01-24,2000-01-24
45249,62474,1999-01-15,2000-01-15
45275,69225,1999-01-18,2000-01-18
45311,93266,1999-01-21,2000-01-21
45353,97871,1999-01-23,2000-01-23
45367,55860,1999-01-19,2000-01-19
45380,62301,1999-01-08,2000-01-08
45402,42855,1999-01-25,2000-01-25
45413,75171,1999-01-21,2000-01-21
45436,65623,1999-01-16,2000-01-16
45440,70474,1999-01-30,2000-01-30
45443,59289,1999-01-07,2000-01-07
45447,42946,1999-01-24,2000-01-24
45455,87976,1999-01-03,2000-01-03
45457,72824,1999-01-22,2000-01-22
45471,71388,1999-01-24,2000-01-24
45475,46195,1999-01-08,2000-01-08
45477,69850,1999-01-10,2000-01-10
45488,106624,1999-01-24,2000-01-24
45495,54133,1999-01-13,2000-01-13
45535,45694,1999-01-28,2000-01-28
45563,59355,1999-01-04,2000-01-04
45567,50047,1999-01-17,2000-01-17
45582,53027,1999-01-15,2000-01-15
45604,59111,1999-01-30,2000-01-30
45614,55613,1999-01-15,2000-01-15
45644,72603,1999-01-18,2000-01-18
45649,64498,1999-01-06,2000-01-06
45675,50297,1999-01-01,2000-01-01
45691,71762,1999-01-28,2000-01-28
45697,94653,1999-02-01,2000-02-01
45701,85973,1999-01-17,2000-01-17
45719,75886,1999-01-07,2000-01-07
45721,71905,1999-01-22,2000-01-22
45727,107854,1999-01-10,2000-01-10
45734,53093,1999-01-03,2000-01-03
45754,72830,1999-01-21,2000-01-21
45792,48373,1999-01-23,2000-01-23
45802,99707,1999-01-05,2000-01-05
45811,56597,1999-01-05,2000-01-05
45834,63389,1999-01-17,2000-01-17
45852,57586,1999-01-13,1999-07-18
45876,68333,1999-01-22,2000-01-22
45894,72069,1999-01-12,2000-01-12
45902,45273,1999-01-17,1999-06-09
45972,59704,1999-02-01,2000-02-01
45980,48791,1999-01-24,2000-01-24
46011,60996,1999-01-05,2000-01-05
46012,54547,1999-01-12,2000-01-12
46014,58557,1999-01-22,2000-01-22
46018,57495,1999-01-07,2000-01-07
46050,52580,1999-01-29,2000-01-29
46054,42387,1999-01-15,2000-01-15
46062,54231,1999-01-28,2000-01-28
46085,100764,1999-01-14,2000-01-14
46087,47554,1999-01-10,2000-01-10
46105,92267,1999-01-31,2000-01-31
46115,81608,1999-01-25,2000-01-25
46118,52007,1999-01-21,2000-01-21
46122,62735,1999-01-28,2000-01-28
46139,65927,1999-01-31,2000-01-31
46152,46784,1999-01-30,2000-01-30
46154,47844,1999-01-04,2000-01-04
46162,92831,1999-01-09,2000-01-09
46163,101613,1999-01-10,2000-01-10
46173,97478,1999-01-21,2000-01-21
46177,79716,1999-01-22,2000-01-22
46219,70442,1999-01-05,2000-01-05
46240,47124,1999-01-15,2000-01-15
46258,51369,1999-01-07,2000-01-07
46263,57513,1999-01-06,2000-01-06
46282,73382,1999-01-21,2000-01-21
46293,63743,1999-01-03,2000-01-03
46321,56325,1999-01-13,2000-01-13
46328,80687,1999-01-27,2000-01-27
46345,56851,1999-01-23,2000-01-23
46390,50275,1999-01-16,2000-01-16
46422,57544,1999-01-25,2000-01-25
46434,44526,1999-01-14,2000-01-14
46457,76636,1999-01-06,2000-01-06
46472,58610,1999-01-30,2000-01-30
46481,41811,1999-01-17,2000-01-17
46483,58025,1999-01-21,2000-01-21
46523,105751,1999-01-24,2000-01-24
46537,64614,1999-01-14,2000-01-14
46567,63215,1999-01-16,2000-01-16
46579,39825,1999-01-11,2000-01-11
46604,50742,1999-01-18,2000-01-18
46618,64851,1999-01-08,2000-01-08
46647,47615,1999-01-23,2000-01-23
46657,58017,1999-01-27,2000-01-27
46669,51122,1999-01-24,2000-01-24
46683,77766,1999-01-10,2000-01-10
46708,67455,1999-01-22,2000-01-22
46734,45133,1999-01-24,2000-01-24
46738,86189,1999-01-27,2000-01-27
46741,75430,1999-01-21,2000-01-21
46743,83221,1999-01-07,2000-01-07
46746,76713,1999-01-26,2000-01-26
46749,66269,1999-01-19,2000-01-19
46752,56742,1999-01-31,2000-01-31
46759,88143,1999-01-26,2000-01-26
46764,64758,1999-01-24,2000-01-24
46783,51296,1999-01-11,2000-01-11
46785,40000,1999-01-11,2000-01-11
46818,50387,1999-01-28,2000-01-28
46830,99498,1999-01-07,2000-01-07
46831,61898,1999-01-12,2000-01-12
46833,40000,1999-01-10,1999-10-14
46840,73109,1999-01-02,2000-01-02
46857,57951,1999-01-12,2000-01-12
46864,92720,1999-01-18,2000-01-18
46873,52156,1999-01-18,2000-01-18
46875,61145,1999-01-07,2000-01-07
46897,86496,1999-01-16,2000-01-16
46918,60511,1999-01-10,2000-01-10
46924,40000,1999-01-05,2000-01-05
46927,42124,1999-01-24,2000-01-24
46935,49449,1999-01-14,2000-01-14
46964,77566,1999-01-08,2000-01-08
46970,46041,1999-01-30,2000-01-30
46973,82869,1999-01-18,2000-01-18
46995,91508,1999-01-15,2000-01-15
47001,82622,1999-01-31,2000-01-31
47028,69183,1999-02-01,2000-02-01
47031,61840,1999-01-18,2000-01-18
47032,98720,1999-01-03,2000-01-03
47089,53640,1999-01-15,2000-01-15
47105,85543,1999-01-30,2000-01-30
47107,79765,1999-01-27,2000-01-27
47110,59945,1999-01-28,2000-01-28
47119,52512,1999-01-16,2000-01-16
47127,59431,1999-01-04,2000-01-04
47137,94763,1999-01-28,2000-01-28
47142,61793,1999-01-14,2000-01-14
47160,61384,1999-01-17,2000-01-17
47172,61358,1999-01-18,2000-01-18
47199,42275,1999-01-31,2000-01-31
47236,51252,1999-01-29,2000-01-29
47241,69920,1999-01-10,2000-01-10
47255,58605,1999-01-12,2000-01-12
47288,107972,1999-01-02,2000-01-02
47330,88356,1999-01-21,2000-01-21
47354,55565,1999-01-04,2000-01-04
47356,69866,1999-01-25,2000-01-25
47372,57680,1999-01-14,2000-01-14
47383,99955,1999-01-26,2000-01-26
47421,43727,1999-01-27,2000-01-27
47422,49894,1999-01-20,2000-01-20
47439,54632,1999-01-14,2000-01-14
47445,61201,1999-01-11,2000-01-11
47464,40000,1999-01-19,2000-01-19
47468,70735,1999-01-17,2000-01-17
47488,86259,1999-01-11,2000-01-11
47490,61752,1999-01-19,2000-01-19
47515,81504,1999-01-15,2000-01-15
47531,45351,1999-01-25,2000-01-25
47542,84504,1999-01-04,2000-01-04
47546,66318,1999-01-01,2000-01-01
47569,63162,1999-01-23,2000-01-23
47586,54517,1999-01-14,2000-01-14
47590,67484,1999-01-09,2000-01-09
47616,49941,1999-01-13,2000-01-13
47622,49656,1999-01-27,2000-01-27
47635,61457,1999-01-01,2000-01-01
47638,44413,1999-01-15,2000-01-15
47665,69523,1999-01-18,2000-01-18
47670,41515,1999-02-01,2000-02-01
47685,75582,1999-01-22,2000-01-22
47706,51451,1999-01-13,2000-01-13
47715,55325,1999-01-25,2000-01-25
47729,66331,1999-01-24,2000-01-24
47736,50470,1999-02-01,2000-02-01
47737,112724,1999-01-17,2000-01-17
47760,65794,1999-01-23,2000-01-23
47762,51621,1999-01-04,2000-01-04
47772,54725,1999-01-19,2000-01-19
47785,44134,1999-01-05,2000-01-05
47796,51641,1999-01-20,2000-01-20
47806,61090,1999-01-11,2000-01-11
47815,54410,1999-01-21,2000-01-21
47818,45692,1999-01-29,2000-01-29
47819,60235,1999-01-20,2000-01-20
47822,51432,1999-01-30,2000-01-30
47836,52255,1999-01-20,2000-01-20
47849,39789,1999-01-04,2000-01-04
47850,60296,1999-01-24,2000-01-24
47890,41155,1999-01-28,2000-01-28
47896,68578,1999-01-10,2000-01-10
47906,39875,1999-01-01,2000-01-01
47910,58093,1999-01-15,2000-01-15
47911,87753,1999-01-30,2000-01-30
47916,77539,1999-01-15,2000-01-15
47924,55462,1999-01-30,1999-07-24
47929,47234,1999-01-12,2000-01-12
47945,70888,1999-01-19,2000-01-19
47946,54130,1999-01-31,2000-01-31
47963,76730,1999-01-12,2000-01-12
47983,63214,1999-01-11,2000-01-11
47989,84779,1999-01-21,2000-01-21
47995,53557,1999-01-04,2000-01-04
48000,57463,1999-01-30,2000-01-30
48018,91674,1999-01-07,2000-01-07
48022,75026,1999-01-23,2000-01-23
48066,62072,1999-01-20,2000-01-20
48069,57459,1999-01-02,2000-01-02
48078,62853,1999-01-09,2000-01-09
48080,75526,1999-01-08,2000-01-08
48095,47379,1999-01-19,2000-01-19
48108,59556,1999-01-28,2000-01-28
48117,79563,1999-01-23,2000-01-23
48118,81891,1999-01-22,2000-01-22
48128,83437,1999-01-20,1999-07-01
48136,70615,1999-01-30,2000-01-30
48147,55756,1999-01-17,2000-01-17
48188,71403,1999-01-27,2000-01-27
48192,52117,1999-01-22,2000-01-22
48201,46303,1999-01-30,2000-01-30
48227,52555,1999-01-21,2000-01-21
48241,71977,1999-01-17,2000-01-17
48245,52846,1999-01-29,1999-10-17
48248,47193,1999-01-16,2000-01-16
48263,77824,1999-01-21,2000-01-21
48271,66982,1999-01-30,2000-01-30
48340,60429,1999-01-04,2000-01-04
48346,65439,1999-01-30,2000-01-30
48348,62854,1999-01-03,2000-01-03
48363,69615,1999-02-01,2000-02-01
48368,71023,1999-02-01,2000-02-01
48380,65838,1999-01-09,2000-01-09
48382,58974,1999-01-10,2000-01-10
48409,54972,1999-01-05,2000-01-05
48413,91316,1999-01-14,2000-01-14
48416,66328,1999-01-02,2000-01-02
48439,58226,1999-01-11,2000-01-11
48464,64076,1999-01-28,2000-01-28
48466,71758,1999-01-08,1999-04-26
48482,86858,1999-01-09,2000-01-09
48485,51337,1999-01-30,2000-01-30
48491,87709,1999-01-14,2000-01-14
48500,60318,1999-01-18,2000-01-18
48502,43437,1999-01-04,2000-01-04
48543,56489,1999-01-26,2000-01-26
48548,59926,1999-01-26,2000-01-26
48560,80911,1999-01-12,2000-01-12
48561,83798,1999-01-24,2000-01-24
48595,118139,1999-01-01,2000-01-01
48604,53415,1999-01-26,2000-01-26
48613,42006,1999-01-12,2000-01-12
48620,99276,1999-01-29,2000-01-29
48631,47942,1999-01-08,1999-10-19
48639,71483,1999-01-04,2000-01-04
48675,78815,1999-01-29,2000-01-29
48703,40000,1999-01-09,2000-01-09
48730,64509,1999-01-17,2000-01-17
48751,58770,1999-01-28,2000-01-28
48766,64237,1999-01-13,2000-01-13
48768,64614,1999-01-16,2000-01-16
48771,63738,1999-01-03,2000-01-03
48781,60887,1999-01-31,2000-01-31
48809,45564,1999-01-24,2000-01-24
48812,43366,1999-01-30,2000-01-30
48890,60638,1999-01-15,2000-01-15
48891,79367,1999-01-15,2000-01-15
48949,64164,1999-02-01,2000-02-01
48961,57871,1999-01-02,2000-01-02
48966,50514,1999-01-04,2000-01-04
48993,72584,1999-01-27,2000-01-27
48996,51421,1999-01-01,2000-01-01
48999,66515,1999-01-01,2000-01-01
49041,81509,1999-01-28,2000-01-28
49045,52706,1999-01-03,2000-01-03
49055,83874,1999-01-28,2000-01-28
49074,60460,1999-01-03,2000-01-03
49080,74160,1999-01-28,2000-01-28
49101,60805,1999-01-11,2000-01-11
49145,56635,1999-01-17,2000-01-17
49151,76122,1999-01-12,2000-01-12
49154,105285,1999-01-16,2000-01-16
49193,44272,1999-01-01,1999-10-07
49200,54884,1999-01-14,2000-01-14
49203,113712,1999-01-16,2000-01-16
49245,97638,1999-01-28,2000-01-28
49268,55442,1999-01-10,2000-01-10
49282,40000,1999-01-01,2000-01-01
49290,67038,1999-01-19,2000-01-19
49312,46899,1999-01-28,2000-01-28
49319,72120,1999-01-08,2000-01-08
49340,73192,1999-01-24,2000-01-24
49342,94174,1999-01-11,2000-01-11
49354,61505,1999-01-22,2000-01-22
49365,51074,1999-01-23,2000-01-23
49366,87958,1999-01-28,2000-01-28
49385,68501,1999-01-18,2000-01-18
49392,44854,1999-01-28,2000-01-28
49396,43193,1999-01-04,2000-01-04
49456,70122,1999-01-11,2000-01-11
49462,90225,1999-01-04,2000-01-04
49472,86395,1999-01-03,2000-01-03
49511,51711,1999-01-27,2000-01-27
49522,62211,1999-01-11,2000-01-11
49531,49384,1999-01-07,2000-01-07
49547,63365,1999-01-03,2000-01-03
49551,50572,1999-01-17,2000-01-17
49555,55676,1999-01-23,2000-01-23
49556,71957,1999-01-16,2000-01-16
49557,66585,1999-01-02,2000-01-02
49560,43940,1999-01-25,2000-01-25
49576,48859,1999-01-20,2000-01-20
49584,44296,1999-01-21,2000-01-21
49602,95703,1999-01-12,2000-01-12
49624,40077,1999-01-07,2000-01-07
49627,55093,1999-01-27,2000-01-27
49631,43393,1999-02-01,2000-02-01
49655,70149,1999-01-02,2000-01-02
49680,79074,1999-01-02,2000-01-02
49681,103337,1999-01-10,2000-01-10
49690,49240,1999-02-01,2000-02-01
49722,70510,1999-01-22,2000-01-22
49733,59936,1999-01-29,2000-01-29
49739,55050,1999-01-10,2000-01-10
49741,52072,1999-01-11,2000-01-11
49745,71793,1999-01-04,2000-01-04
49762,92434,1999-01-22,2000-01-22
49794,46646,1999-01-23,2000-01-23
49808,73618,1999-02-01,2000-02-01
49837,42873,1999-01-10,2000-01-10
49849,74448,1999-01-15,2000-01-15
49866,73140,1999-01-11,2000-01-11
49869,54594,1999-01-23,2000-01-23
49903,75017,1999-01-23,2000-01-23
49912,73226,1999-01-01,2000-01-01
49922,74636,1999-01-09,2000-01-09
49944,60177,1999-01-21,2000-01-21
49972,52940,1999-01-24,2000-01-24
49996,63455,1999-01-02,2000-01-02
50009,116702,1999-01-28,2000-01-28
50016,64900,1999-01-26,2000-01-26
50019,87622,1999-01-27,2000-01-27
50031,66038,1999-01-01,2000-01-01
50033,65939,1999-01-28,2000-01-28
50057,61479,1999-01-10,2000-01-10
50063,104191,1999-01-21,2000-01-21
50067,93316,1999-01-21,2000-01-21
50075,53825,1999-01-01,2000-01-01
50094,101215,1999-01-24,2000-01-24
50105,60533,1999-01-14,2000-01-14
50111,59841,1999-01-21,2000-01-21
50126,50358,1999-01-08,2000-01-08
50129,75616,1999-01-02,2000-01-02
50145,73852,1999-01-05,2000-01-05
50159,80389,1999-01-26,2000-01-26
50163,53911,1999-01-25,2000-01-25
50173,52592,1999-01-23,2000-01-23
50180,60367,1999-01-24,2000-01-24
50189,91599,1999-01-21,2000-01-21
50192,58905,1999-01-03,2000-01-03
50231,83155,1999-01-30,2000-01-30
50246,60275,1999-01-17,2000-01-17
50270,101874,1999-01-09,2000-01-09
50303,47088,1999-01-08,2000-01-08
50304,46914,1999-01-01,2000-01-01
50350,85823,1999-01-09,2000-01-09
50357,45580,1999-01-10,2000-01-10
50359,71040,1999-01-27,2000-01-27
50363,59185,1999-01-05,2000-01-05
50385,68641,1999-01-23,2000-01-23
50395,44141,1999-01-14,2000-01-14
50397,91337,1999-01-11,2000-01-11
50401,63881,1999-01-19,2000-01-19
50414,53734,1999-01-23,2000-01-23
50440,45868,1999-01-16,2000-01-16
50446,62842,1999-01-03,2000-01-03
50455,53615,1999-01-24,2000-01-24
50474,65095,1999-01-19,2000-01-19
50479,91871,1999-01-20,2000-01-20
50498,50888,1999-01-29,2000-01-29
50521,82659,1999-01-23,2000-01-23
50527,60186,1999-01-27,2000-01-27
50546,83208,1999-01-20,2000-01-20
50555,49057,1999-01-03,2000-01-03
50574,64059,1999-01-11,2000-01-11
50589,64486,1999-01-30,2000-01-30
50600,52370,1999-01-27,2000-01-27
50603,58367,1999-01-08,1999-12-05
50606,106280,1999-01-07,2000-01-07
50652,68919,1999-01-13,2000-01-13
50674,62696,1999-01-15,2000-01-15
50679,47143,1999-01-20,2000-01-20
50696,71401,1999-01-12,2000-01-12
50701,53156,1999-01-20,2000-01-20
50716,94472,1999-01-12,2000-01-12
50718,68920,1999-01-17,2000-01-17
50758,96938,1999-01-30,2000-01-30
50770,46584,1999-01-07,2000-01-07
50771,58923,1999-01-16,2000-01-16
50772,52557,1999-01-21,2000-01-21
50787,91332,1999-01-03,2000-01-03
50797,81089,1999-01-15,2000-01-15
50799,45486,1999-01-23,2000-01-23
50802,41377,1999-01-15,2000-01-15
50843,62837,1999-01-15,2000-01-15
50847,101778,1999-01-09,2000-01-09
50854,45812,1999-01-06,2000-01-06
50861,64523,1999-01-14,2000-01-14
50867,91594,1999-02-01,2000-02-01
50886,88854,1999-01-15,2000-01-15
50905,53979,1999-01-12,2000-01-12
50909,71453,1999-01-23,2000-01-23
50925,87482,1999-01-01,2000-01-01
50964,67883,1999-01-14,2000-01-14
50970,57062,1999-01-25,2000-01-25
50974,77136,1999-01-29,2000-01-29
50987,66283,1999-01-08,2000-01-08
51026,83520,1999-01-29,2000-01-29
51035,39527,1999-01-11,2000-01-11
51037,59561,1999-01-28,1999-02-11
51048,72089,1999-01-16,2000-01-16
51061,68971,1999-01-04,2000-01-04
51082,76297,1999-01-17,2000-01-17
51107,47630,1999-01-22,2000-01-22
51142,70343,1999-01-28,2000-01-28
51159,85648,1999-01-14,2000-01-14
51174,62290,1999-01-02,2000-01-02
51184,44938,1999-01-27,2000-01-27
51191,70939,1999-01-25,2000-01-25
51192,53782,1999-02-01,2000-02-01
51209,82034,1999-01-09,2000-01-09
51222,67055,1999-01-23,2000-01-23
51223,74098,1999-02-01,1999-06-21
51224,58388,1999-01-27,2000-01-27
51234,85299,1999-01-06,2000-01-06
51237,89691,1999-01-20,2000-01-20
51239,80826,1999-01-20,2000-01-20
51300,72450,1999-01-05,2000-01-05
51303,69246,1999-01-10,2000-01-10
51307,112835,1999-01-03,2000-01-03
51333,59857,1999-01-27,2000-01-27
51349,56218,1999-01-28,2000-01-28
51350,77885,1999-01-19,2000-01-19
51351,78023,1999-01-27,2000-01-27
51356,63090,1999-01-26,2000-01-26
51369,63423,1999-01-28,2000-01-28
51383,47907,1999-01-23,2000-01-23
51397,39847,1999-02-01,2000-02-01
51398,42686,1999-01-07,2000-01-07
51420,84869,1999-01-12,1999-01-15
51425,74034,1999-01-16,2000-01-16
51453,50924,1999-01-04,2000-01-04
51454,61636,1999-01-30,2000-01-30
51455,104423,1999-01-03,2000-01-03
51457,85140,1999-01-12,2000-01-12
51459,87770,1999-01-26,2000-01-26
51475,56959,1999-01-13,2000-01-13
51494,45683,1999-01-15,2000-01-15
51496,57827,1999-01-22,2000-01-22
51498,54389,1999-01-29,2000-01-29
51499,55872,1999-02-01,2000-02-01
51506,56865,1999-01-06,2000-01-06
51539,64877,1999-01-19,2000-01-19
51549,40000,1999-01-21,2000-01-21
51594,92456,1999-01-29,2000-01-29
51604,60794,1999-01-29,2000-01-29
51613,61767,1999-01-18,2000-01-18
51632,73885,1999-01-09,2000-01-09
51634,47884,1999-01-20,2000-01-20
51637,67477,1999-01-10,2000-01-10
51651,82417,1999-01-30,2000-01-30
51737,67085,1999-02-01,2000-02-01
51739,84227,1999-01-06,2000-01-06
51757,68280,1999-01-21,2000-01-21
51760,62923,1999-01-12,2000-01-12
51761,52213,1999-01-21,2000-01-21
51773,84997,1999-01-30,2000-01-30
51778,52614,1999-01-25,2000-01-25
51779,68934,1999-01-30,2000-01-30
51780,57473,1999-01-27,2000-01-27
51794,94647,1999-01-17,2000-01-17
51803,56865,1999-01-02,2000-01-02
51816,50648,1999-01-07,2000-01-07
51843,59309,1999-01-11,2000-01-11
51864,54380,1999-01-29,2000-01-29
51873,78645,1999-01-23,2000-01-23
51899,55813,1999-01-24,2000-01-24
51905,83058,1999-01-31,2000-01-31
51920,65259,1999-01-11,2000-01-11
51936,79914,1999-01-21,2000-01-21
51941,103945,1999-01-24,2000-01-24
51952,82108,1999-01-10,2000-01-10
51965,80503,1999-01-02,2000-01-02
51976,56534,1999-01-03,2000-01-03
52012,73674,1999-01-28,2000-01-28
52020,95975,1999-01-12,2000-01-12
52029,69744,1999-01-10,2000-01-10
52049,95775,1999-01-24,2000-01-24
52066,81972,1999-01-25,2000-01-25
52095,66710,1999-01-28,2000-01-28
52110,87805,1999-01-02,2000-01-02
52134,65183,1999-01-01,2000-01-01
52140,87465,1999-01-02,2000-01-02
52148,39870,1999-01-22,2000-01-22
52151,44547,1999-01-15,2000-01-15
52153,40000,1999-01-30,2000-01-30
52165,81530,1999-01-19,2000-01-19
52194,47734,1999-01-03,2000-01-03
52200,40000,1999-01-02,2000-01-02
52204,57508,1999-01-09,2000-01-09
52212,83563,1999-01-03,2000-01-03
52225,84284,1999-01-29,2000-01-29
52236,87491,1999-01-05,2000-01-05
52263,65629,1999-01-09,2000-01-09
52269,66075,1999-01-20,2000-01-20
52271,89660,1999-01-07,2000-01-07
52288,42162,1999-01-28,2000-01-28
52306,68209,1999-01-14,2000-01-14
52330,53078,1999-01-08,2000-01-08
52357,114812,1999-01-02,2000-01-02
52389,54229,1999-01-05,2000-01-05
52415,45783,1999-01-20,2000-01-20
52426,51738,1999-01-06,2000-01-06
52433,56630,1999-01-16,2000-01-16
52447,56860,1999-01-19,2000-01-19
52496,42864,1999-01-31,2000-01-31
52507,49176,1999-01-09,2000-01-09
52525,47494,1999-01-12,2000-01-12
52527,55963,1999-01-21,1999-04-04
52538,77994,1999-01-01,2000-01-01
52545,40554,1999-01-01,2000-01-01
52558,59907,1999-01-27,2000-01-27
52560,54862,1999-01-05,2000-01-05
52565,87826,1999-01-29,2000-01-29
52570,48602,1999-01-15,2000-01-15
52612,79917,1999-01-02,2000-01-02
52637,49116,1999-01-07,2000-01-07
52647,51789,1999-01-27,2000-01-27
52650,105830,1999-01-12,2000-01-12
52653,41971,1999-01-06,2000-01-06
52655,67216,1999-01-29,2000-01-29
52669,83724,1999-01-28,2000-01-28
52671,86515,1999-01-06,2000-01-06
52688,46531,1999-01-15,2000-01-15
52699,92912,1999-01-19,2000-01-19
52707,83777,1999-01-08,2000-01-08
52708,80979,1999-01-10,2000-01-10
52722,67281,1999-01-06,2000-01-06
52724,76330,1999-01-05,2000-01-05
52738,66172,1999-01-16,2000-01-16
52757,58349,1999-01-03,2000-01-03
52776,74901,1999-01-15,2000-01-15
52784,64466,1999-01-17,2000-01-17
52786,97757,1999-01-14,2000-01-14
52791,65549,1999-01-27,2000-01-27
52801,101033,1999-02-01,2000-02-01
52805,61906,1999-01-02,2000-01-02
52808,55900,1999-01-13,2000-01-13
52815,63800,1999-01-17,2000-01-17
52826,56914,1999-01-12,2000-01-12
52843,64347,1999-01-17,2000-01-17
52851,70935,1999-01-17,2000-01-17
52857,61543,1999-01-02,2000-01-02
52877,99415,1999-01-27,2000-01-27
52882,102243,1999-01-09,2000-01-09
52883,41979,1999-01-02,1999-07-04
52886,69442,1999-01-25,2000-01-25
52895,48616,1999-01-16,2000-01-16
52898,62662,1999-01-31,2000-01-31
52900,60630,1999-01-10,2000-01-10
52914,49787,1999-01-29,2000-01-29
52915,66433,1999-01-02,2000-01-02
52917,63842,1999-01-28,2000-01-28
52927,76359,1999-01-09,2000-01-09
52934,64662,1999-01-26,2000-01-26
52947,56282,1999-01-29,2000-01-29
52948,69414,1999-01-04,2000-01-04
52978,57836,1999-01-18,2000-01-18
53011,51106,1999-01-30,2000-01-30
53031,75338,1999-01-31,2000-01-31
53038,91617,1999-01-31,2000-01-31
53041,93824,1999-01-05,2000-01-05
53055,66867,1999-01-10,2000-01-10
53066,103228,1999-01-26,2000-01-26
53077,70016,1999-01-09,2000-01-09
53095,56842,1999-01-13,2000-01-13
53105,80910,1999-01-03,2000-01-03
53123,52107,1999-01-15,2000-01-15
53129,64031,1999-01-14,2000-01-14
53141,62330,1999-01-27,2000-01-27
53145,90682,1999-01-15,2000-01-15
53149,95504,1999-01-22,2000-01-22
53158,77705,1999-01-02,2000-01-02
53164,40000,1999-01-21,2000-01-21
53183,48066,1999-01-01,2000-01-01
53278,79651,1999-01-31,2000-01-31
53285,104046,1999-01-08,2000-01-08
53296,86291,1999-01-27,2000-01-27
53309,56231,1999-01-31,2000-01-31
53336,60035,1999-01-27,2000-01-27
53341,71045,1999-01-02,2000-01-02
53357,40000,1999-01-15,2000-01-15
53366,64502,1999-01-28,2000-01-28
53372,106887,1999-01-12,2000-01-12
53384,81909,1999-01-22,2000-01-22
53387,74177,1999-01-15,2000-01-15
53395,40000,1999-01-13,2000-01-13
53403,61693,1999-01-04,2000-01-04
53411,68384,1999-01-08,2000-01-08
53415,103606,1999-02-01,2000-02-01
53418,97364,1999-01-26,2000-01-26
53432,57033,1999-01-15,2000-01-15
53434,44733,1999-01-25,2000-01-25
53441,61751,1999-01-15,2000-01-15
53449,49893,1999-01-24,2000-01-24
53451,83969,1999-01-13,2000-01-13
53455,44201,1999-01-03,2000-01-03
53466,74869,1999-01-16,2000-01-16
53468,100434,1999-01-26,2000-01-26
53522,58737,1999-01-19,2000-01-19
53525,80922,1999-01-21,2000-01-21
53545,62989,1999-02-01,2000-02-01
53557,89773,1999-01-16,1999-09-28
53583,59913,1999-01-07,2000-01-07
53675,101777,1999-01-18,2000-01-18
53681,60432,1999-01-23,2000-01-23
53684,87602,1999-01-24,2000-01-24
53690,61883,1999-02-01,2000-02-01
